# WNX:8192, WNY:8192, MAX_ITER:1000, MPI_RANK:0, MPI_SIZE:1, NX:8194, NY:8194, wn20 
MPI, 1, 8192, 8192, 1000,  91.319663
# WNX:8192, WNY:8192, MAX_ITER:1000, MPI_RANK:0, MPI_SIZE:2, NX:8194, NY:4098, wn20 
# WNX:8192, WNY:8192, MAX_ITER:1000, MPI_RANK:1, MPI_SIZE:2, NX:8194, NY:4098, wn20 
MPI, 2, 8192, 8192, 1000,  49.684640
# WNX:8192, WNY:8192, MAX_ITER:1000, MPI_RANK:1, MPI_SIZE:4, NX:8194, NY:2050, wn20 
# WNX:8192, WNY:8192, MAX_ITER:1000, MPI_RANK:2, MPI_SIZE:4, NX:8194, NY:2050, wn20 
# WNX:8192, WNY:8192, MAX_ITER:1000, MPI_RANK:0, MPI_SIZE:4, NX:8194, NY:2050, wn20 
# WNX:8192, WNY:8192, MAX_ITER:1000, MPI_RANK:3, MPI_SIZE:4, NX:8194, NY:2050, wn20 
MPI, 4, 8192, 8192, 1000,  33.120764
