# WNX:8192, WNY:8192, MAX_ITER:1000, MPI_RANK:1, MPI_SIZE:2, NX:8194, NY:4098, wn21 
# WNX:8192, WNY:8192, MAX_ITER:1000, MPI_RANK:0, MPI_SIZE:2, NX:8194, NY:4098, wn20 
MPI+OMP, 2, 1, 8192,  8192, 1000, 49.627198
# WNX:8192, WNY:8192, MAX_ITER:1000, MPI_RANK:0, MPI_SIZE:2, NX:8194, NY:4098, wn20 
# WNX:8192, WNY:8192, MAX_ITER:1000, MPI_RANK:1, MPI_SIZE:2, NX:8194, NY:4098, wn21 
MPI+OMP, 2, 2, 8192,  8192, 1000, 28.375682
# WNX:8192, WNY:8192, MAX_ITER:1000, MPI_RANK:0, MPI_SIZE:2, NX:8194, NY:4098, wn20 
# WNX:8192, WNY:8192, MAX_ITER:1000, MPI_RANK:1, MPI_SIZE:2, NX:8194, NY:4098, wn21 
MPI+OMP, 2, 4, 8192,  8192, 1000, 18.592325
